Received,Device Name,Type,DevAddr,MAC,U/L RSSI,U/L SNR,FCnt,Datarate,ACK,Port,Frequency,MAC Command,Data
2025-10-02 11:32:11,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,12.2,591,SF10BW125,false,1,904.5,,814F3A5008070000007869
2025-10-02 11:32:10,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,591,SF10BW500,true,0,926.3,,
2025-10-02 11:32:09,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,590,SF10BW500,true,0,923.3,,
2025-10-02 11:32:09,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,13,590,SF10BW125,false,1,904.9,,014E005CD7895C8C
2025-10-02 11:32:08,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,589,SF10BW500,true,0,924.5,,
2025-10-02 11:32:08,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-38,12.8,589,SF10BW125,false,1,903.9,,014DD7895C60091B000100
2025-10-02 11:32:07,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,9.5,588,SF10BW125,false,1,904.3,,014C000400030000000057
2025-10-02 11:32:06,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,588,SF10BW500,true,0,925.7,,
2025-10-02 11:32:05,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,587,SF10BW500,true,0,926.3,,
2025-10-02 11:32:05,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13.5,587,SF10BW125,false,1,904.7,,014B050004000000050005
2025-10-02 11:32:04,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-36,13,586,SF10BW125,false,1,904.9,,014A000500040000000500
2025-10-02 11:32:03,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,586,SF10BW500,true,0,923.9,,
2025-10-02 11:32:02,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,585,SF10BW500,true,0,927.5,,
2025-10-02 11:32:02,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-46,13.8,585,SF10BW125,false,1,904.1,,014900005423E207000008
2025-10-02 11:32:01,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-38,12.2,584,SF10BW125,false,1,905.3,,81483A5008070000007869
2025-10-02 11:32:00,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,584,SF10BW500,true,0,926.9,,
2025-10-02 11:31:59,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-50,13.2,583,SF10BW125,false,1,905.1,,01470052D7895C36
2025-10-02 11:31:58,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,583,SF10BW500,true,0,925.1,,
2025-10-02 11:31:57,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,582,SF10BW500,true,0,923.3,,
2025-10-02 11:31:57,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-45,13,582,SF10BW125,false,1,904.5,,0146D7895C60091B000100
2025-10-02 11:31:56,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,13.2,581,SF10BW125,false,1,903.9,,014500030003000000004D
2025-10-02 11:31:55,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,581,SF10BW500,true,0,924.5,,
2025-10-02 11:31:54,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,580,SF10BW500,true,0,925.1,,
2025-10-02 11:31:54,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,9.2,580,SF10BW125,false,1,904.3,,0144050004000000050004
2025-10-02 11:31:53,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-42,13.2,579,SF10BW125,false,1,904.5,,0143000500040000000900
2025-10-02 11:31:52,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,579,SF10BW500,true,0,925.7,,
2025-10-02 11:31:51,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,578,SF10BW500,true,0,926.9,,
2025-10-02 11:31:51,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,12.8,578,SF10BW125,false,1,904.7,,014200005423E207000009
2025-10-02 11:31:50,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,12.8,577,SF10BW125,false,1,905.1,,81413A5008070000007869
2025-10-02 11:31:49,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,577,SF10BW500,true,0,923.9,,
2025-10-02 11:31:48,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,576,SF10BW500,true,0,926.3,,
2025-10-02 11:31:48,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,12.2,576,SF10BW125,false,1,904.1,,01400047D7895C4A
2025-10-02 11:31:47,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,13.2,575,SF10BW125,false,1,904.9,,013FD7895C60091B000100
2025-10-02 11:31:46,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,575,SF10BW500,true,0,927.5,,
